participant_id,minutes_spent_sleeping,sex
20181009182315,480,Male
20181009182390,480,Male
20181009182392,465,Male
20181009182399,600,Male
20181009182414,400,Male
20181009182419,480,Male
20181009182429,540,Male
20181009182443,455,Male
20181009182448,600,Male
20181009182462,600,Male
20181009182467,548,Male
20181009182468,450,Male
20181009182469,400,Male
20181009182487,510,Male
20181010180006,690,Male
20181010180022,390,Male
20181010180048,420,Male
20181010180097,511,Male
20181010180104,570,Male
20181010180618,540,Male
20181010180646,600,Male
20181010180664,670,Male
20181010180714,570,Male
20181010180727,375,Male
20181010180746,540,Male
20181010180777,406,Male
20181010180791,570,Male
20181010180799,475,Male
20181010180805,510,Male
20181010180831,499,Male
20181010180838,600,Male
20181010180851,380,Male
20181010180863,510,Male
20181010180883,548,Male
20181010180904,510,Male
20181010180923,450,Male
20181010180955,385,Male
20181010180973,678,Male
20181010181069,510,Male
20181010181119,540,Male
20181010181163,470,Male
20181010181165,600,Male
20181010181170,660,Male
20181010181204,420,Male
20181010181233,590,Male
20181010181262,420,Male
20181010181375,680,Male
20181010181389,450,Male
20181010181493,330,Male
20181010181494,525,Male
20181010181504,600,Male
20181010181541,450,Male
20181010181543,470,Male
20181010181545,570,Male
20181010181551,470,Male
20181010181580,625,Male
20181010181699,320,Male
20181010181701,450,Male
20181010181720,450,Male
20181010181724,580,Male
20181010181728,510,Male
20181010181793,540,Male
20181010181884,590,Male
20181010181912,625,Male
20181010181914,485,Male
20181010181960,390,Male
20181010182017,515,Male
20181010182055,750,Male
20181010182080,660,Male
20181010182091,495,Male
20181010182120,450,Male
20181010182135,432,Male
20181010182198,535,Male
20181010182211,509,Male
20181010182229,520,Male
20181010182233,525,Male
20181010182273,390,Male
20181010182275,360,Male
20181010182294,420,Male
20181010182300,500,Male
20181010182346,510,Male
20181010182367,600,Male
20181010182391,640,Male
20181010182431,540,Male
20181010182441,515,Male
20181010182468,650,Male
20181010182487,625,Male
20181010182488,720,Male
20181010182491,390,Male
20181010182508,502,Male
20181010182517,480,Male
20181010182529,660,Male
20181108180720,405,Male
20181108181180,389,Male
20181108181268,465,Male
20181108181331,532,Male
20181108181361,440,Male
20181108181746,780,Male
20181108182357,690,Male
20181109180045,493,Male
20181109180057,470,Male
20181109180063,540,Male
20181109180622,540,Male
20181109180700,240,Male
20181109180706,460,Male
20181109180740,360,Male
20181109180862,510,Male
20181109180890,720,Male
20181109180941,525,Male
20181109180963,540,Male
20181109181078,585,Male
20181109181150,558,Male
20181109181168,610,Male
20181109181190,520,Male
20181109181259,528,Male
20181109181346,600,Male
20181109181392,420,Male
20181109181394,555,Male
20181109181446,600,Male
20181109181513,420,Male
20181109181528,335,Male
20181109181553,480,Male
20181109181606,45,Male
20181109181690,570,Male
20181109181694,480,Male
20181109181749,488,Male
20181109181771,1385,Male
20181109181833,570,Male
20181109181941,450,Male
20181109181951,638,Male
20181109181956,390,Male
20181109181975,420,Male
20181109182043,486,Male
20181109182058,60,Male
20181109182073,435,Male
20181109182094,150,Male
20181109182132,294,Male
20181109182147,340,Male
20181109182152,880,Male
20181109182171,585,Male
20181109182197,600,Male
20181109182291,538,Male
20181109182294,660,Male
20181109182312,510,Male
20181109182335,325,Male
20181109182364,460,Male
20181109182372,435,Male
20181109182383,480,Male
20181109182407,240,Male
20181109182424,395,Male
20181109182480,510,Male
20181110180033,450,Male
20181110180035,585,Male
20181110180052,450,Male
20181110180086,525,Male
20181110180103,790,Male
20181110180105,180,Male
20181110180115,535,Male
20181110180117,495,Male
20181110180119,365,Male
20181110180120,585,Male
20181110180126,420,Male
20181110180128,318,Male
20181110180138,610,Male
20181110180141,630,Male
20181110180144,535,Male
20181110180508,465,Male
20181110180511,360,Male
20181110180522,745,Male
20181110180529,240,Male
20181110180536,600,Male
20181110180564,540,Male
20181110180565,390,Male
20181110180569,480,Male
20181110180581,540,Male
20181110180583,570,Male
20181110180586,480,Male
20181110180596,914,Male
20181110180602,600,Male
20181110180630,510,Male
20181110180636,615,Male
20181110180648,650,Male
20181110180671,1284,Male
20181110180678,434,Male
20181110180700,540,Male
20181110180707,708,Male
20181110180717,540,Male
20181110180719,480,Male
20181110180725,420,Male
20181110180738,510,Male
20181110180742,425,Male
20181110180758,600,Male
20181110180762,660,Male
20181110180763,525,Male
20181110180769,422,Male
20181110180772,748,Male
20181110180774,594,Male
20181110180775,600,Male
20181110180800,420,Male
20181110180815,745,Male
20181110180836,594,Male
20181110180840,470,Male
20181110180848,420,Male
20181110180855,355,Male
20181110180857,660,Male
20181110180858,570,Male
20181110180874,420,Male
20181110180875,90,Male
20181110180899,465,Male
20181110180901,570,Male
20181110180925,630,Male
20181110180935,480,Male
20181110180939,595,Male
20181110180958,480,Male
20181110180989,470,Male
20181110180990,960,Male
20181110180995,435,Male
20181110181014,535,Male
20181110181031,637,Male
20181110181042,580,Male
20181110181055,510,Male
20181110181056,420,Male
20181110181063,540,Male
20181110181072,349,Male
20181110181090,540,Male
20181110181093,600,Male
20181110181101,570,Male
20181110181104,750,Male
20181110181109,635,Male
20181110181116,470,Male
20181110181129,535,Male
20181110181141,692,Male
20181110181187,460,Male
20181110181193,405,Male
20181110181197,390,Male
20181110181210,350,Male
20181110181217,510,Male
20181110181231,687,Male
20181110181251,616,Male
20181110181264,420,Male
20181110181268,375,Male
20181110181302,375,Male
20181110181303,960,Male
20181110181313,480,Male
20181110181316,558,Male
20181110181328,590,Male
20181110181347,370,Male
20181110181349,540,Male
20181110181360,500,Male
20181110181363,420,Male
20181110181364,815,Male
20181110181374,480,Male
20181110181382,510,Male
20181110181394,610,Male
20181110181401,420,Male
20181110181414,300,Male
20181110181415,540,Male
20181110181443,460,Male
20181110181451,480,Male
20181110181461,240,Male
20181110181470,480,Male
20181110181488,660,Male
20181110181490,480,Male
20181110181496,330,Male
20181110181500,440,Male
20181110181513,675,Male
20181110181539,545,Male
20181110181540,510,Male
20181110181547,408,Male
20181110181548,480,Male
20181110181550,660,Male
20181110181589,420,Male
20181110181590,670,Male
20181110181597,713,Male
20181110181602,372,Male
20181110181607,560,Male
20181110181621,540,Male
20181110181623,450,Male
20181110181624,420,Male
20181110181625,500,Male
20181110181628,390,Male
20181110181633,480,Male
20181110181637,525,Male
20181110181651,330,Male
20181110181666,620,Male
20181110181671,525,Male
20181110181676,490,Male
20181110181682,510,Male
20181110181685,480,Male
20181110181705,500,Male
20181110181706,615,Male
20181110181710,510,Male
20181110181716,470,Male
20181110181739,390,Male
20181110181746,450,Male
20181110181757,480,Male
20181110181778,420,Male
20181110181784,545,Male
20181110181786,630,Male
20181110181788,460,Male
20181110181802,510,Male
20181110181821,465,Male
20181110181830,510,Male
20181110181831,480,Male
20181110181841,360,Male
20181110181850,714,Male
20181110181867,610,Male
20181110181872,540,Male
20181110181882,630,Male
20181110181883,600,Male
20181110181892,510,Male
20181110181893,450,Male
20181110181898,415,Male
20181110181899,470,Male
20181110181910,660,Male
20181110181916,360,Male
20181110181925,360,Male
20181110181927,610,Male
20181110181940,600,Male
20181110181949,390,Male
20181110181950,435,Male
20181110181962,481,Male
20181110181963,465,Male
20181110181965,420,Male
20181110181975,540,Male
20181110181977,420,Male
20181110181995,315,Male
20181110182009,305,Male
20181110182023,570,Male
20181110182026,600,Male
20181110182029,490,Male
20181110182032,420,Male
20181110182033,400,Male
20181110182037,495,Male
20181110182040,765,Male
20181110182041,420,Male
20181110182052,660,Male
20181110182056,490,Male
20181110182074,480,Male
20181110182079,600,Male
20181110182103,500,Male
20181110182106,540,Male
20181110182126,330,Male
20181110182127,540,Male
20181110182141,360,Male
20181110182144,645,Male
20181110182154,702,Male
20181110182161,450,Male
20181110182170,540,Male
20181110182173,510,Male
20181110182176,465,Male
20181110182199,490,Male
20181110182203,780,Male
20181110182215,463,Male
20181110182241,325,Male
20181110182248,630,Male
20181110182252,600,Male
20181110182284,765,Male
20181110182287,324,Male
20181110182295,480,Male
20181110182313,495,Male
20181110182321,590,Male
20181110182326,540,Male
20181110182338,615,Male
20181110182347,615,Male
20181110182348,345,Male
20181110182357,430,Male
20181110182372,360,Male
20181110182375,570,Male
20181110182383,570,Male
20181110182403,405,Male
20181110182435,340,Male
20181110182444,520,Male
20181110182445,385,Male
20181110182461,825,Male
20181110182473,580,Male
20181110182496,455,Male
20181110182497,390,Male
20181110182506,375,Male
20181110182510,690,Male
20181110182518,600,Male
20181110182522,480,Male
20181110182526,480,Male
20181110182535,360,Male
20181110182543,540,Male
20181110182544,360,Male
20181110182546,330,Male
20181111180057,405,Male
20181111180520,660,Male
20181111180541,380,Male
20181111180580,420,Male
20181111180636,690,Male
20181111180795,465,Male
20181111180803,405,Male
20181111180964,570,Male
20181111180985,405,Male
20181111181003,495,Male
20181111181028,279,Male
20181111181078,540,Male
20181111181146,540,Male
20181111181162,510,Male
20181111181216,570,Male
20181111181237,480,Male
20181111181277,480,Male
20181111181367,675,Male
20181111181371,510,Male
20181111181444,540,Male
20181111181544,505,Male
20181111181595,600,Male
20181111181652,495,Male
20181111181664,720,Male
20181111181674,734,Male
20181111181792,400,Male
20181111181840,450,Male
20181111181882,1090,Male
20181111181930,603,Male
20181111181934,483,Male
20181111181951,509,Male
20181111181998,403,Male
20181111182223,540,Male
20181111182263,540,Male
20181111182280,420,Male
20181111182292,420,Male
20181111182374,525,Male
20181111182390,540,Male
20181111182446,480,Male
20181111182497,450,Male
20181209181825,270,Male
20181209182049,720,Male
20181209182224,371,Male
20181210180619,625,Male
20181210180642,540,Male
20181210180669,596,Male
20181210180715,510,Male
20181210180733,315,Male
20181210180780,470,Male
20181210180817,525,Male
20181210180852,735,Male
20181210180878,570,Male
20181210180896,600,Male
20181210180917,300,Male
20181210180960,455,Male
20181210181033,480,Male
20181210181085,495,Male
20181210181087,540,Male
20181210181128,802,Male
20181210181130,705,Male
20181210181140,540,Male
20181210181240,720,Male
20181210181254,630,Male
20181210181291,520,Male
20181210181323,690,Male
20181210181338,540,Male
20181210181396,525,Male
20181210181408,540,Male
20181210181411,480,Male
20181210181422,581,Male
20181210181537,715,Male
20181210181595,420,Male
20181210181648,605,Male
20181210181673,480,Male
20181210181797,660,Male
20181210181798,450,Male
20181210181845,480,Male
20181210181858,465,Male
20181210181875,615,Male
20181210181876,513,Male
20181210181908,540,Male
20181210181922,345,Male
20181210181952,545,Male
20181210181969,570,Male
20181210182162,446,Male
20181210182166,675,Male
20181210182279,750,Male
20181210182305,450,Male
20181210182330,810,Male
20181210182349,600,Male
20181210182408,355,Male
20181210182479,360,Male
20181210182531,450,Male
20181211180013,500,Male
20181211180017,535,Male
20181211180018,530,Male
20181211180019,630,Male
20181211180024,405,Male
20181211180051,620,Male
20181211180072,510,Male
20181211180074,450,Male
20181211180077,540,Male
20181211180082,225,Male
20181211180083,465,Male
20181211180100,785,Male
20181211180103,589,Male
20181211180106,430,Male
20181211180108,480,Male
20181211180124,720,Male
20181211180125,390,Male
20181211180131,240,Male
20181211180145,399,Male
20181211180503,495,Male
20181211180504,450,Male
20181211180519,740,Male
20181211180523,630,Male
20181211180536,420,Male
20181211180542,720,Male
20181211180547,690,Male
20181211180560,300,Male
20181211180568,305,Male
20181211180576,450,Male
20181211180585,510,Male
20181211180591,540,Male
20181211180600,350,Male
20181211180617,500,Male
20181211180622,475,Male
20181211180627,0,Male
20181211180647,601,Male
20181211180649,480,Male
20181211180652,445,Male
20181211180656,600,Male
20181211180659,555,Male
20181211180663,510,Male
20181211180665,584,Male
20181211180680,525,Male
20181211180693,420,Male
20181211180706,699,Male
20181211180715,410,Male
20181211180723,600,Male
20181211180729,720,Male
20181211180734,660,Male
20181211180739,525,Male
20181211180749,540,Male
20181211180750,548,Male
20181211180755,780,Male
20181211180765,480,Male
20181211180766,460,Male
20181211180784,548,Male
20181211180787,570,Male
20181211180804,480,Male
20181211180840,348,Male
20181211180856,270,Male
20181211180876,390,Male
20181211180898,625,Male
20181211180901,480,Male
20181211180903,570,Male
20181211180919,540,Male
20181211180928,540,Male
20181211180931,530,Male
20181211180933,555,Male
20181211180934,625,Male
20181211180938,300,Male
20181211180939,300,Male
20181211180943,470,Male
20181211180961,600,Male
20181211180978,720,Male
20181211180981,370,Male
20181211180997,480,Male
20181211181005,411,Male
20181211181016,259,Male
20181211181030,405,Male
20181211181040,490,Male
20181211181047,570,Male
20181211181052,535,Male
20181211181053,783,Male
20181211181057,418,Male
20181211181066,240,Male
20181211181083,625,Male
20181211181096,450,Male
20181211181103,491,Male
20181211181112,550,Male
20181211181113,645,Male
20181211181118,475,Male
20181211181131,540,Male
20181211181135,570,Male
20181211181140,405,Male
20181211181141,755,Male
20181211181142,550,Male
20181211181161,660,Male
20181211181164,415,Male
20181211181176,499,Male
20181211181182,270,Male
20181211181185,510,Male
20181211181193,445,Male
20181211181195,625,Male
20181211181210,510,Male
20181211181212,750,Male
20181211181226,715,Male
20181211181247,525,Male
20181211181250,420,Male
20181211181255,778,Male
20181211181256,570,Male
20181211181273,600,Male
20181211181278,540,Male
20181211181301,390,Male
20181211181310,420,Male
20181211181318,690,Male
20181211181319,480,Male
20181211181321,585,Male
20181211181327,366,Male
20181211181330,450,Male
20181211181346,510,Male
20181211181353,435,Male
20181211181364,665,Male
20181211181372,480,Male
20181211181382,608,Male
20181211181391,540,Male
20181211181399,390,Male
