Permit #,Contact,Permit Type Description,Permit Subtype Description,Date Entered,Date Issued,wait_time
2018077073,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-11,2018-12-17,6
2017052916,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-11,2017-08-17,6
2019004966,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-25,2019-01-31,6
2018043311,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2017035364,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2017039798,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-06-21,6
2017039800,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-06-21,6
2018066503,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-19,2018-11-13,25
2017070399,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-01,2017-11-22,21
2017015157,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-04-07,32
2018042530,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-07-20,2018-08-28,39
2018079688,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-12-26,2019-01-14,19
2017060493,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2019014661,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-28,15
2018058935,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-09-17,2018-09-20,3
2017035766,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-31,2017-06-02,2
2019010160,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2018029687,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-24,2018-06-04,11
2018021219,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-04-17,2018-05-15,28
2017030209,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-05-08,2017-06-07,30
2018057734,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-09-10,2018-09-25,15
2017039807,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-08-07,53
2017053814,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-16,2017-08-23,7
2018017890,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-30,2018-05-04,35
2017036987,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-06,2017-06-19,13
2017071408,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2017074464,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-12,84
2019013207,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-06,2019-03-21,15
2017044920,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-10,2017-07-11,1
2017036688,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-05,2017-06-08,3
2019003786,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-21,2019-01-31,10
2017046341,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-17,2017-08-04,18
2019008448,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2018068690,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2018-10-30,2018-11-08,9
2017044774,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-10,2017-07-11,1
2018019884,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-04-10,2018-04-18,8
2019011627,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-02-27,2019-03-04,5
2017058266,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-07,2017-10-20,43
2017073104,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-14,2017-12-04,20
2018067275,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-23,2018-10-30,7
2018005766,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-02-01,2018-03-30,57
2017067246,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-18,2017-10-25,7
2019003492,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-01-18,2019-01-28,10
2017074611,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-12,84
2018011768,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-02,2018-03-07,5
2018060360,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-09-21,2018-10-10,19
2017029492,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-05-03,2017-05-16,13
2017070414,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-01,2017-11-22,21
2017064239,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-04,2017-10-18,14
2017058259,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-07,2017-10-20,43
2019020236,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-08,2019-04-17,9
2017035773,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-31,2017-06-02,2
2018076576,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2017058256,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-07,2017-09-21,14
2018068381,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-10-29,2018-12-19,51
2018028223,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2017062607,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-26,2017-10-13,17
2019001874,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-10,2019-01-31,21
2019020227,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-08,2019-04-17,9
2019027360,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2017052589,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-10,2017-08-17,7
2018025700,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-07,2018-05-22,15
2017047884,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-21,2017-07-27,6
2017040340,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-06-19,2017-06-29,10
2019019592,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-15,11
2017015161,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-03-31,25
2018027003,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-05-11,2018-07-30,80
2018066509,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-19,2018-11-13,25
2019016040,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-19,2019-03-29,10
2019026397,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-05-07,2019-05-22,15
2017065490,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-10-10,2017-10-13,3
2018076368,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2019005270,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-01-28,2019-01-29,1
2019008323,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2019008421,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2018028281,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2018005774,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-02-01,2018-03-30,57
2017044460,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-07,2017-07-21,14
2019009636,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-18,2019-03-12,22
2019016003,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-19,2019-03-25,6
2017035367,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2017056380,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2017054509,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-08-18,2017-09-21,34
2018040143,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-07-11,2018-07-26,15
2019010168,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2018046950,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-08-08,2018-08-28,20
2017021653,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-31,2017-05-01,31
2019006908,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-05-17,102
2019023997,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-24,2019-05-13,19
2018061531,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-09-27,2018-10-22,25
2019014646,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-28,15
2018066766,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-10-22,2018-11-13,22
2017058078,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-27,21
2019007153,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-04-19,73
2018037533,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-27,2018-07-10,13
2017041318,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2018004251,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-24,2018-02-07,14
2018002842,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-18,2018-01-26,8
2019014567,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-28,15
2017044464,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-07,2017-07-21,14
2019014650,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-20,7
2018076247,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2019018117,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-28,2019-04-09,12
2018076523,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2018032157,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-06-05,2018-06-06,1
2017058930,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-09-11,2017-09-14,3
2018009063,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-02-16,2018-02-28,12
2018042537,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-07-20,2018-08-28,39
2017060490,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2018079093,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-19,2019-01-02,14
2019010853,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-24,2019-03-07,11
2017021701,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-31,2017-05-01,31
2017014263,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-01,2017-05-01,61
2018004250,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-24,2018-02-07,14
2018037945,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-28,2018-07-10,12
2017051097,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-04,2017-08-07,3
2018079396,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017035388,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2018021222,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-04-17,2018-05-15,28
2018079404,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017052917,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-11,2017-08-17,6
2018025706,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-07,2018-05-22,15
2019018002,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-27,2019-04-02,6
2019003089,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-01-16,2019-01-18,2
2017051099,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-04,2017-08-07,3
2018022254,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-04-23,2018-05-04,11
2017041794,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-26,2017-07-20,24
2018060694,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-09-24,2018-09-28,4
2017039794,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-08-07,53
2017017517,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-14,2017-04-14,31
2018076334,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2018063570,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-05,2018-10-29,24
2017035767,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-31,2017-06-02,2
2019006663,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-01,2019-02-21,20
2018038040,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-06-29,2018-07-02,3
2017035394,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2018076333,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2017032489,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-16,2017-05-22,6
2017026681,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-04-20,2017-04-28,8
2017029899,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-04,2017-05-22,18
2019014663,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-28,15
2017039809,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-08-07,53
2018076545,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2018017839,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-30,2018-04-26,27
2017071438,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2018006943,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-06,2018-02-12,6
2017053748,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-08-16,2017-08-16,0
2018015386,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-20,2018-04-06,17
2018059987,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-09-20,2018-10-10,20
2019007493,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-06,2019-05-17,100
2019008240,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-02-22,11
2019014665,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-20,7
2017049116,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-27,2017-08-07,11
2019003784,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-21,2019-01-31,10
2018066789,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-22,2018-11-05,14
2017072684,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-11-10,2017-11-22,12
2018023048,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-04-24,2018-05-08,14
2018076363,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2019014576,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-28,15
2017077779,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-12-06,2018-01-17,42
2017035770,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-31,2017-06-02,2
2019014643,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-20,7
2017074458,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-12,84
2018018728,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-04-04,2018-05-04,30
2017043010,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-29,2017-07-06,7
2018043656,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-25,2018-08-13,19
2018050492,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-22,2018-08-28,6
2018027006,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-05-11,2018-07-30,80
2018079390,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2018044106,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-07-26,2018-08-22,27
2017039801,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-06-21,6
2019019549,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-11,7
2018009941,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-21,2018-02-27,6
2018069436,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-11-02,2018-11-26,24
2018005947,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-01,2018-02-13,12
2018050463,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-22,2018-08-28,6
2018032149,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-06-05,2018-06-06,1
2017044487,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-07,2017-08-08,32
2019000397,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-03,2019-01-18,15
2018003759,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-23,2018-04-26,93
2019016453,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-20,2019-04-04,15
2018064754,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-11,2018-10-30,19
2018023051,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-04-24,2018-05-08,14
2017060462,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2018032075,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-06-05,2018-06-06,1
2019020337,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-08,2019-04-18,10
2017035760,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-31,2017-06-02,2
2019017503,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-03-26,2019-04-03,8
2018016143,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-22,2018-04-06,15
2017015132,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-04-07,32
2018043300,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2017053341,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-08-14,2018-03-16,214
2019007156,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-04-19,73
2017060572,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2019007187,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-04-19,73
2017077762,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-12-06,2018-01-17,42
2018029385,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-23,2018-05-31,8
2018076558,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2019020702,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-09,2019-04-15,6
2019006957,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-04-12,67
2018011711,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-03-02,2018-03-16,14
2018040144,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-07-11,2018-07-18,7
2019008439,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2018006944,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-06,2018-02-12,6
2018067267,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-23,2018-10-30,7
2017028965,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-05-02,2017-05-31,29
2017071442,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2018004607,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2019013202,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-06,2019-03-21,15
2018037952,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-28,2018-07-10,12
2018021213,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-04-17,2018-05-15,28
2017041300,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2017037714,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-06-08,2017-06-23,15
2018010390,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-23,2018-03-08,13
2018007647,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-02-09,2018-02-20,11
2018041929,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-18,2018-07-25,7
2019007506,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-06,2019-05-17,100
2018040178,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-07-11,2018-07-26,15
2018071147,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-11-09,2018-11-20,11
2017043019,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-29,2017-07-06,7
2018066788,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-22,2018-11-05,14
2018006947,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-06,2018-02-12,6
2018050487,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-22,2018-08-28,6
2018043272,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2018066519,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-19,2018-11-01,13
2018064746,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-11,2018-10-30,19
2018028276,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2019027401,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2017034572,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-06-08,15
2019024237,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-25,2019-05-13,18
2017082087,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-12-29,2018-01-02,4
2018037418,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-27,2018-07-10,13
2017026946,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-04-21,2017-04-25,4
2018066511,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-19,2018-11-01,13
2018046562,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-08-07,2018-08-09,2
2017074452,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-14,86
2017035939,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-01,2017-06-14,13
2017041787,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-26,2017-07-20,24
2018079407,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2018043270,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2018063347,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-04,2018-10-29,25
2019021733,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-15,2019-04-24,9
2019025185,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-05-01,2019-05-16,15
2018001779,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-01-10,2018-01-10,0
2017074449,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-14,86
2017011461,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-02-16,2017-04-14,57
2018063342,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-04,2018-10-29,25
2017017506,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-14,2017-04-14,31
2017060343,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-15,2017-09-20,5
2018017884,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-30,2018-05-04,35
2017075453,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-27,2017-12-14,17
2019028321,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-05-14,2019-05-30,16
2018006946,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-06,2018-02-12,6
2018010862,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-02-27,2018-03-06,7
2017061490,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-09-21,2017-10-18,27
2018044102,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-07-26,2018-08-21,26
2018044877,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-07-31,2018-08-07,7
2017081952,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-12-28,2018-01-02,5
2017036734,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-06-05,2017-06-23,18
2017037308,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-07,2017-06-19,12
2019014046,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-11,2019-03-18,7
2018015369,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-20,2018-03-22,2
2018016180,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-22,2018-03-29,7
2018010698,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-26,2018-03-12,14
2018074270,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-11-27,2018-12-17,20
2018079361,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2019006931,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-04-12,67
2017034574,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-08-04,72
