HHID,AverageTimeSitting,AvgDrinksPerWeek,MorningNightPerson
93021129.0,10.0,0.0,2.0
93021139.0,5.0,0.0,3.0
93021142.0,4.0,0.0,4.0
93021151.0,12.0,1.0,2.0
93021154.0,5.0,0.0,3.0
93021166.0,4.0,1.0,1.0
93021178.0,9.0,21.0,2.0
93021184.0,5.0,3.0,5.0
93021187.0,4.0,0.0,2.0
93021189.0,8.0,0.0,3.0
93021195.0,1.0,4.0,4.0
93021201.0,4.0,1.0,4.0
93021204.0,10.0,35.0,1.0
93021211.0,12.0,0.0,1.0
93021212.0,11.0,1.0,4.0
93021215.0,5.0,0.0,3.0
93021220.0,18.0,4.0,3.0
93021221.0,14.0,0.0,1.0
93021229.0,5.0,0.0,5.0
93021242.0,5.0,18.0,4.0
93021248.0,4.0,0.0,3.0
93021250.0,10.0,6.0,3.0
93021252.0,20.0,0.0,1.0
93021256.0,10.0,0.0,2.0
93021259.0,5.0,0.0,2.0
93021260.0,0.0,0.0,1.0
93021268.0,11.0,2.0,1.0
93021269.0,8.0,2.0,4.0
93021274.0,16.0,0.0,4.0
93021285.0,10.0,0.0,1.0
93021286.0,2.0,4.0,2.0
93021288.0,12.0,0.0,3.0
93021300.0,8.0,0.0,4.0
93021307.0,8.0,6.0,4.0
93021314.0,3.0,1.0,1.0
93021323.0,3.0,0.0,4.0
93021327.0,6.0,0.0,1.0
93021331.0,3.0,0.0,2.0
93021334.0,2.0,0.0,1.0
93021341.0,9.0,10.0,4.0
93021357.0,2.0,0.0,1.0
93021358.0,5.0,0.0,4.0
93021362.0,6.0,1.0,2.0
93021382.0,3.0,0.0,3.0
93021388.0,10.0,0.0,2.0
93021389.0,12.0,4.0,1.0
93021409.0,1.0,0.0,5.0
93021418.0,3.0,0.0,4.0
93021428.0,3.0,8.0,3.0
93021442.0,3.0,3.0,3.0
93021444.0,0.0,2.0,1.0
93021457.0,8.0,1.0,1.0
93021458.0,3.0,0.0,3.0
93021460.0,2.0,0.0,2.0
93021464.0,10.0,1.0,4.0
93021465.0,12.0,1.0,5.0
93021466.0,10.0,0.0,3.0
93021468.0,3.0,1.0,4.0
93021486.0,6.0,5.0,3.0
93021487.0,10.0,0.0,4.0
93021493.0,20.0,0.0,2.0
93021494.0,6.0,0.0,4.0
93021495.0,10.0,0.0,3.0
93021496.0,12.0,0.0,5.0
93021499.0,5.0,0.0,3.0
93021500.0,12.0,8.0,3.0
93021503.0,2.0,0.0,4.0
93021508.0,6.0,1.0,2.0
93021511.0,2.0,0.0,2.0
93021523.0,10.0,0.0,4.0
93021525.0,6.0,9.0,3.0
93021536.0,5.0,0.0,1.0
93021538.0,6.0,6.0,2.0
93021548.0,3.0,0.0,1.0
93021550.0,4.0,0.0,3.0
93021555.0,16.0,28.0,4.0
93021563.0,12.0,7.0,2.0
93021574.0,8.0,0.0,1.0
93021582.0,6.0,1.0,2.0
93021585.0,8.0,6.0,2.0
93021589.0,4.0,3.0,3.0
93021592.0,5.0,0.0,2.0
93021596.0,3.0,0.0,1.0
93021597.0,2.0,0.0,1.0
93021602.0,5.0,0.0,4.0
93021603.0,3.0,0.0,3.0
93021604.0,4.0,12.0,3.0
93021614.0,5.0,2.0,4.0
93021617.0,4.0,0.0,1.0
93021626.0,10.0,9.0,4.0
93021635.0,6.0,0.0,1.0
93021636.0,6.0,0.0,3.0
93021637.0,13.0,1.0,5.0
93021640.0,4.0,9.0,1.0
93021644.0,8.0,1.0,2.0
93021646.0,6.0,1.0,3.0
93021648.0,9.0,2.0,2.0
93021649.0,5.0,0.0,4.0
93021651.0,4.0,1.0,1.0
93021654.0,3.0,0.0,4.0
93021658.0,12.0,0.0,2.0
93021669.0,8.0,28.0,2.0
93021674.0,6.0,6.0,2.0
93021675.0,8.0,2.0,2.0
93021680.0,0.0,0.0,4.0
93021685.0,3.0,0.0,1.0
93021692.0,1.0,21.0,2.0
93021694.0,4.0,3.0,2.0
93021710.0,3.0,0.0,5.0
93021711.0,2.0,0.0,2.0
93021715.0,10.0,3.0,4.0
93021718.0,0.0,0.0,4.0
93021720.0,1.0,0.0,3.0
93021728.0,10.0,18.0,3.0
93021736.0,12.0,0.0,5.0
93021749.0,0.0,0.0,1.0
93021750.0,6.0,8.0,1.0
93021755.0,8.0,0.0,1.0
93021758.0,4.0,1.0,4.0
93021760.0,15.0,0.0,3.0
93021767.0,4.0,24.0,2.0
93021769.0,10.0,0.0,4.0
93021772.0,0.0,0.0,1.0
93021774.0,6.0,0.0,3.0
93021781.0,8.0,0.0,5.0
93021786.0,0.0,1.0,3.0
93021788.0,6.0,0.0,4.0
93021789.0,4.0,2.0,4.0
93021792.0,5.0,0.0,4.0
93021809.0,6.0,3.0,2.0
93021813.0,10.0,0.0,3.0
93021839.0,0.0,0.0,2.0
93021849.0,0.0,0.0,5.0
93021851.0,4.0,0.0,3.0
93021854.0,4.0,1.0,1.0
93021864.0,6.0,2.0,2.0
93021866.0,10.0,7.0,2.0
93021870.0,7.0,1.0,4.0
93021871.0,3.0,0.0,3.0
93021876.0,4.0,0.0,4.0
93021877.0,12.0,0.0,1.0
93021879.0,1.0,0.0,1.0
93021880.0,6.0,0.0,1.0
93021888.0,5.0,0.0,4.0
93021895.0,6.0,6.0,2.0
93021896.0,5.0,2.0,3.0
93021899.0,4.0,3.0,3.0
93021909.0,8.0,1.0,5.0
93021922.0,5.0,0.0,4.0
93021937.0,8.0,12.0,3.0
93021938.0,8.0,42.0,1.0
93021945.0,6.0,0.0,3.0
93021946.0,8.0,0.0,1.0
93021968.0,8.0,0.0,2.0
93021972.0,4.0,0.0,1.0
93021982.0,4.0,0.0,2.0
93022001.0,10.0,4.0,3.0
93022010.0,12.0,0.0,5.0
93022011.0,6.0,2.0,3.0
93022012.0,10.0,0.0,4.0
93022015.0,6.0,1.0,4.0
93022016.0,8.0,28.0,3.0
93022027.0,20.0,0.0,3.0
93022032.0,15.0,3.0,3.0
93022034.0,10.0,14.0,5.0
93022035.0,10.0,0.0,4.0
93022042.0,6.0,1.0,5.0
93022043.0,4.0,0.0,4.0
93022045.0,9.0,21.0,4.0
93022058.0,4.0,30.0,2.0
93022061.0,12.0,0.0,5.0
93022064.0,8.0,0.0,2.0
93022073.0,8.0,0.0,3.0
93022079.0,4.0,0.0,3.0
93022080.0,8.0,0.0,3.0
93022087.0,12.0,0.0,2.0
93022095.0,2.0,0.0,2.0
93022096.0,5.0,21.0,4.0
93022100.0,8.0,0.0,2.0
93022110.0,9.0,1.0,1.0
93022114.0,8.0,1.0,2.0
93022115.0,10.0,4.0,5.0
93022116.0,14.0,18.0,1.0
93022124.0,5.0,1.0,3.0
93022126.0,8.0,6.0,2.0
93022129.0,4.0,0.0,2.0
93022134.0,5.0,0.0,3.0
93022137.0,11.0,0.0,3.0
93022152.0,10.0,18.0,5.0
93022153.0,2.0,0.0,1.0
93022155.0,10.0,0.0,4.0
93022157.0,11.0,0.0,5.0
93022160.0,1.0,0.0,3.0
93022161.0,2.0,0.0,1.0
93022163.0,2.0,6.0,4.0
93022174.0,14.0,16.0,5.0
93022180.0,12.0,3.0,5.0
93022184.0,8.0,0.0,4.0
93022185.0,10.0,1.0,4.0
93022187.0,3.0,1.0,1.0
93022189.0,8.0,1.0,2.0
93022191.0,4.0,0.0,1.0
93022192.0,12.0,0.0,3.0
93022193.0,0.0,0.0,4.0
93022199.0,3.0,0.0,1.0
93022201.0,7.0,0.0,2.0
93022203.0,12.0,0.0,3.0
93022207.0,12.0,0.0,3.0
93022212.0,5.0,3.0,1.0
93022213.0,8.0,0.0,4.0
93022225.0,10.0,0.0,5.0
93022231.0,4.0,1.0,3.0
93022242.0,12.0,0.0,2.0
93022246.0,2.0,4.0,2.0
93022248.0,6.0,2.0,2.0
93022249.0,5.0,3.0,3.0
93022252.0,10.0,0.0,3.0
93022253.0,8.0,8.0,1.0
93022254.0,8.0,8.0,5.0
93022256.0,6.0,0.0,5.0
93022260.0,8.0,0.0,1.0
93022263.0,10.0,0.0,4.0
93022264.0,7.0,4.0,2.0
93022266.0,4.0,0.0,2.0
93022267.0,6.0,0.0,3.0
93022268.0,8.0,0.0,4.0
93022270.0,5.0,21.0,3.0
93022272.0,6.0,1.0,2.0
93022275.0,10.0,0.0,2.0
93022276.0,11.0,1.0,1.0
93022282.0,3.0,3.0,2.0
93022287.0,4.0,14.0,2.0
93022289.0,8.0,0.0,2.0
93022290.0,6.0,10.0,1.0
93022293.0,8.0,0.0,3.0
93022294.0,10.0,6.0,4.0
93022295.0,5.0,1.0,3.0
93022296.0,10.0,20.0,3.0
93022299.0,3.0,1.0,2.0
93022302.0,12.0,0.0,5.0
93022303.0,10.0,0.0,4.0
93022310.0,8.0,14.0,1.0
93022314.0,4.0,12.0,2.0
93022316.0,18.0,0.0,1.0
93022319.0,2.0,1.0,4.0
93022321.0,8.0,3.0,4.0
93022324.0,12.0,4.0,3.0
93022327.0,11.0,0.0,1.0
93022333.0,4.0,7.0,3.0
93022335.0,4.0,0.0,4.0
93022336.0,8.0,4.0,2.0
93022343.0,4.0,0.0,4.0
93022354.0,2.0,6.0,4.0
93022358.0,10.0,6.0,2.0
93022366.0,10.0,5.0,3.0
93022373.0,10.0,0.0,3.0
93022374.0,5.0,10.0,3.0
93022380.0,3.0,0.0,3.0
93022381.0,2.0,0.0,1.0
93022386.0,8.0,0.0,1.0
93022390.0,8.0,4.0,3.0
93022391.0,10.0,3.0,3.0
93022398.0,4.0,4.0,1.0
93022417.0,2.0,1.0,2.0
93022418.0,3.0,0.0,1.0
93022430.0,6.0,0.0,1.0
93022433.0,8.0,14.0,1.0
93022437.0,12.0,0.0,5.0
93022442.0,1.0,0.0,1.0
93022443.0,3.0,4.0,1.0
93022445.0,3.0,14.0,4.0
93022446.0,0.0,2.0,5.0
93022450.0,5.0,0.0,1.0
93022451.0,8.0,1.0,5.0
93022460.0,12.0,0.0,5.0
93022463.0,3.0,6.0,2.0
93022466.0,10.0,1.0,4.0
93022475.0,4.0,4.0,5.0
93022478.0,4.0,0.0,1.0
93022480.0,1.0,49.0,2.0
93022483.0,8.0,9.0,4.0
93022488.0,6.0,2.0,4.0
93022489.0,4.0,0.0,5.0
93022490.0,3.0,12.0,2.0
93022495.0,13.0,4.0,4.0
93022501.0,4.0,4.0,4.0
93022509.0,3.0,2.0,1.0
93022510.0,5.0,0.0,2.0
93022513.0,6.0,0.0,4.0
93022514.0,14.0,0.0,5.0
93022517.0,14.0,0.0,5.0
93022519.0,6.0,28.0,4.0
93022520.0,8.0,3.0,1.0
93022523.0,4.0,0.0,2.0
93022524.0,5.0,6.0,4.0
93022534.0,8.0,1.0,4.0
93022535.0,3.0,0.0,4.0
93022546.0,8.0,5.0,4.0
93022550.0,8.0,0.0,1.0
93022553.0,2.0,8.0,1.0
93022556.0,6.0,1.0,1.0
93022558.0,3.0,20.0,1.0
93022564.0,6.0,0.0,3.0
93022565.0,20.0,0.0,2.0
93022570.0,4.0,6.0,5.0
93022573.0,7.0,10.0,5.0
93022576.0,2.0,0.0,1.0
93022583.0,6.0,21.0,2.0
93022585.0,5.0,0.0,3.0
93022586.0,13.0,0.0,3.0
93022588.0,10.0,2.0,3.0
93022594.0,8.0,4.0,3.0
93022595.0,6.0,0.0,2.0
93022597.0,5.0,2.0,2.0
93022599.0,10.0,0.0,1.0
93022601.0,4.0,36.0,2.0
93022604.0,3.0,1.0,3.0
93022606.0,20.0,3.0,4.0
93022611.0,16.0,0.0,2.0
93022612.0,8.0,1.0,4.0
93022616.0,8.0,5.0,2.0
93022618.0,3.0,1.0,3.0
93022622.0,2.0,10.0,5.0
93022624.0,8.0,0.0,1.0
93022631.0,8.0,0.0,1.0
93022637.0,8.0,0.0,3.0
93022640.0,5.0,5.0,2.0
93022644.0,6.0,6.0,1.0
93022647.0,3.0,0.0,1.0
93022648.0,3.0,0.0,1.0
93022651.0,9.0,0.0,2.0
93022652.0,1.0,28.0,1.0
93022666.0,6.0,10.0,2.0
93022668.0,0.0,3.0,3.0
93022675.0,5.0,3.0,5.0
93022676.0,11.0,0.0,2.0
93022678.0,8.0,1.0,1.0
93022682.0,12.0,21.0,4.0
93022695.0,6.0,5.0,1.0
93022699.0,10.0,0.0,1.0
93022701.0,3.0,0.0,3.0
93022703.0,3.0,0.0,1.0
93022706.0,5.0,21.0,1.0
93022708.0,8.0,2.0,1.0
93022711.0,6.0,1.0,1.0
93022714.0,15.0,0.0,3.0
93022718.0,5.0,6.0,1.0
93022722.0,10.0,4.0,1.0
93022729.0,2.0,2.0,3.0
93022732.0,4.0,2.0,1.0
93022733.0,6.0,6.0,3.0
93022736.0,1.0,12.0,1.0
93022738.0,10.0,3.0,4.0
93022743.0,12.0,0.0,4.0
93022746.0,10.0,60.0,4.0
93022748.0,10.0,3.0,3.0
93022749.0,5.0,0.0,2.0
93022753.0,1.0,12.0,1.0
93022758.0,4.0,0.0,3.0
93022763.0,4.0,21.0,4.0
93022766.0,10.0,1.0,2.0
93022767.0,8.0,9.0,2.0
93022768.0,5.0,0.0,4.0
93022773.0,2.0,12.0,5.0
93022777.0,10.0,0.0,2.0
93022780.0,3.0,8.0,2.0
93022781.0,4.0,3.0,4.0
93022785.0,4.0,0.0,5.0
93022789.0,12.0,2.0,2.0
93022795.0,10.0,10.0,1.0
93022800.0,8.0,3.0,1.0
93022808.0,8.0,1.0,5.0
93022809.0,12.0,0.0,5.0
93022811.0,8.0,2.0,5.0
93022819.0,5.0,0.0,4.0
93022824.0,4.0,0.0,3.0
93022832.0,10.0,18.0,1.0
93022833.0,3.0,2.0,1.0
93022836.0,8.0,6.0,4.0
93022838.0,8.0,2.0,2.0
93022840.0,7.0,15.0,4.0
93022841.0,3.0,1.0,4.0
93022842.0,5.0,0.0,4.0
93022858.0,8.0,0.0,1.0
93022862.0,3.0,0.0,2.0
93022863.0,8.0,4.0,3.0
93022866.0,6.0,7.0,4.0
93022868.0,5.0,5.0,2.0
93022876.0,6.0,4.0,1.0
93022879.0,10.0,8.0,1.0
93022880.0,6.0,3.0,3.0
93022883.0,10.0,1.0,2.0
93022885.0,5.0,4.0,1.0
93022887.0,6.0,3.0,3.0
93022893.0,3.0,0.0,5.0
93022894.0,8.0,0.0,4.0
93022905.0,6.0,1.0,3.0
93022916.0,8.0,12.0,2.0
93022921.0,10.0,2.0,3.0
93022928.0,5.0,3.0,4.0
93022931.0,8.0,2.0,2.0
93022932.0,5.0,4.0,3.0
93022935.0,7.0,0.0,1.0
93022936.0,6.0,0.0,1.0
93022939.0,6.0,1.0,1.0
93022941.0,5.0,0.0,3.0
93022945.0,6.0,10.0,4.0
93022946.0,12.0,0.0,5.0
93022948.0,1.0,4.0,5.0
93022949.0,5.0,0.0,1.0
93022950.0,0.0,0.0,1.0
93022954.0,16.0,0.0,2.0
93022968.0,7.0,0.0,3.0
93022970.0,8.0,0.0,3.0
93022971.0,5.0,2.0,5.0
93022985.0,5.0,2.0,1.0
93022990.0,9.0,6.0,1.0
93022995.0,8.0,0.0,5.0
93023001.0,12.0,6.0,4.0
93023002.0,12.0,3.0,4.0
93023005.0,8.0,0.0,4.0
93023013.0,1.0,0.0,1.0
93023014.0,3.0,9.0,3.0
93023015.0,10.0,14.0,3.0
93023017.0,3.0,0.0,1.0
93023019.0,8.0,0.0,5.0
93023021.0,6.0,1.0,4.0
93023022.0,6.0,3.0,2.0
93023027.0,10.0,0.0,3.0
93023033.0,13.0,0.0,3.0
93023038.0,0.0,5.0,2.0
93023042.0,3.0,4.0,1.0
93023043.0,12.0,0.0,5.0
93023044.0,12.0,0.0,3.0
93023054.0,5.0,0.0,3.0
93023056.0,14.0,0.0,4.0
93023058.0,10.0,0.0,5.0
93023065.0,8.0,0.0,4.0
93023068.0,10.0,1.0,3.0
93023070.0,2.0,0.0,4.0
93023074.0,10.0,1.0,4.0
93023077.0,2.0,0.0,1.0
93023084.0,6.0,0.0,3.0
93023085.0,6.0,5.0,2.0
93023087.0,6.0,0.0,2.0
93023089.0,8.0,1.0,2.0
93023091.0,6.0,0.0,2.0
93023094.0,1.0,12.0,3.0
93023097.0,0.0,0.0,3.0
93023100.0,2.0,6.0,2.0
93023101.0,5.0,2.0,2.0
93023103.0,10.0,0.0,5.0
93023112.0,6.0,6.0,4.0
93023114.0,2.0,0.0,1.0
93023121.0,12.0,6.0,2.0
93023123.0,6.0,0.0,4.0
93023131.0,8.0,0.0,5.0
93023132.0,12.0,10.0,2.0
93023137.0,4.0,0.0,3.0
93023139.0,10.0,4.0,5.0
93023141.0,6.0,0.0,1.0
93023143.0,8.0,4.0,1.0
93023148.0,8.0,1.0,4.0
93023151.0,13.0,10.0,4.0
93023153.0,5.0,0.0,1.0
93023154.0,12.0,0.0,3.0
93023155.0,0.0,0.0,2.0
93023164.0,5.0,20.0,3.0
93023165.0,12.0,0.0,4.0
93023166.0,8.0,4.0,1.0
93023170.0,8.0,1.0,5.0
93023171.0,16.0,0.0,1.0
93023172.0,0.0,15.0,2.0
93023176.0,0.0,0.0,2.0
93023178.0,6.0,0.0,2.0
93023183.0,1.0,0.0,2.0
93023184.0,0.0,21.0,2.0
93023189.0,2.0,1.0,2.0
93023193.0,11.0,4.0,3.0
93023197.0,5.0,2.0,1.0
93023202.0,8.0,3.0,4.0
93023206.0,4.0,1.0,4.0
93023209.0,10.0,0.0,1.0
93023212.0,7.0,0.0,4.0
93023213.0,3.0,0.0,5.0
93023215.0,5.0,14.0,5.0
93023219.0,4.0,5.0,3.0
93023223.0,2.0,4.0,1.0
93023224.0,4.0,0.0,2.0
93023225.0,4.0,21.0,1.0
93023230.0,6.0,0.0,1.0
93023231.0,4.0,24.0,3.0
93023232.0,6.0,0.0,3.0
93023235.0,3.0,0.0,4.0
93023237.0,10.0,0.0,3.0
93023240.0,10.0,5.0,2.0
93023242.0,7.0,0.0,4.0
93023245.0,6.0,14.0,4.0
93023247.0,7.0,18.0,1.0
93023248.0,2.0,0.0,2.0
93023250.0,2.0,10.0,1.0
93023251.0,10.0,1.0,3.0
93023252.0,7.0,7.0,4.0
93023253.0,9.0,1.0,5.0
93023254.0,4.0,6.0,4.0
93023256.0,10.0,0.0,3.0
93023257.0,8.0,2.0,3.0
93023258.0,12.0,12.0,1.0
93023259.0,6.0,12.0,2.0
93023261.0,6.0,0.0,2.0
93023262.0,4.0,0.0,5.0
93023263.0,6.0,21.0,2.0
93023265.0,4.0,6.0,4.0
93023269.0,6.0,0.0,5.0
93023270.0,11.0,0.0,2.0
93023271.0,16.0,4.0,2.0
93023278.0,11.0,0.0,2.0
93023293.0,0.0,0.0,3.0
93023297.0,8.0,3.0,3.0
93023300.0,4.0,1.0,4.0
93023304.0,3.0,12.0,2.0
93023306.0,7.0,1.0,1.0
93023315.0,8.0,0.0,3.0
93023316.0,8.0,2.0,1.0
93023318.0,5.0,1.0,3.0
93023320.0,6.0,14.0,1.0
93023330.0,8.0,1.0,2.0
93023336.0,6.0,3.0,1.0
93023338.0,0.0,14.0,3.0
93023342.0,8.0,2.0,1.0
93023344.0,8.0,14.0,1.0
93023345.0,10.0,0.0,1.0
93023346.0,4.0,1.0,3.0
93023350.0,10.0,2.0,2.0
93023352.0,2.0,2.0,2.0
93023353.0,3.0,4.0,4.0
93023354.0,0.0,0.0,3.0
93023356.0,3.0,0.0,2.0
93023358.0,9.0,10.0,3.0
93023361.0,6.0,0.0,2.0
93023362.0,9.0,0.0,2.0
93023366.0,14.0,0.0,5.0
93023371.0,1.0,0.0,2.0
93023372.0,9.0,0.0,5.0
93023374.0,1.0,1.0,1.0
93023376.0,17.0,1.0,5.0
93023378.0,8.0,0.0,5.0
93023382.0,10.0,0.0,4.0
93023387.0,12.0,0.0,3.0
93023392.0,3.0,0.0,1.0
93023394.0,8.0,9.0,2.0
93023399.0,6.0,1.0,2.0
93023401.0,4.0,4.0,3.0
93023410.0,6.0,0.0,3.0
93023412.0,10.0,10.0,1.0
93023417.0,10.0,30.0,1.0
93023422.0,1.0,0.0,2.0
93023425.0,9.0,28.0,2.0
93023427.0,4.0,0.0,2.0
93023429.0,8.0,2.0,4.0
